datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,tank,co2_ppm,sd_ppm,time
2023-07-01 13:55:00,2023-07-01T13:55:00Z,15.51,0.585,27.82,115.1,9.68,8.2,7.87,Bare,303.3,0.4140393356054125,13:55:00
2023-07-01 14:00:00,2023-07-01T14:00:00Z,15.566,0.584,27.82,115.8,9.73,8.22,7.88,Bare,303.32,0.4056740422696901,14:00:00
2023-07-01 14:05:00,2023-07-01T14:05:00Z,15.562,0.585,27.81,114.7,9.64,8.19,7.88,Bare,302.52000000000004,0.4916444708468614,14:05:00
2023-07-01 14:10:00,2023-07-01T14:10:00Z,15.57,0.583,27.82,115.8,9.74,8.21,7.88,Bare,302.32,0.7701576832979458,14:10:00
2023-07-01 14:15:00,2023-07-01T14:15:00Z,15.629,0.584,27.81,116.1,9.75,8.21,7.89,Bare,301.76,1.060862183051393,14:15:00
2023-07-01 14:20:00,2023-07-01T14:20:00Z,15.662,0.584,27.82,115.8,9.72,8.29,7.9,Bare,302.52000000000004,1.2531104158396036,14:20:00
2023-07-01 14:25:00,2023-07-01T14:25:00Z,15.662,0.584,27.81,115.3,9.67,8.2,7.89,Bare,302.96,0.8192330908495041,14:25:00
2023-07-01 14:30:00,2023-07-01T14:30:00Z,15.669,0.583,27.81,115.9,9.73,8.19,7.88,Bare,300.12,0.6878538050653216,14:30:00
2023-07-01 14:35:00,2023-07-01T14:35:00Z,15.683,0.583,27.84,115.3,9.67,8.19,7.89,Bare,300.94,1.5555430838502189,14:35:00
2023-07-01 14:40:00,2023-07-01T14:40:00Z,15.732,0.583,27.81,115.7,9.69,8.21,7.89,Bare,301.38,1.2479697798538767,14:40:00
2023-07-01 14:45:00,2023-07-01T14:45:00Z,15.708,0.583,27.79,119,9.98,8.22,7.9,Bare,301.58,0.5253570214625412,14:45:00
2023-07-01 14:50:00,2023-07-01T14:50:00Z,15.724,0.582,27.79,117,9.8,8.19,7.91,Bare,301.78,1.0883801856756692,14:50:00
2023-07-01 14:55:00,2023-07-01T14:55:00Z,15.727,0.582,27.82,116.7,9.78,8.14,7.89,Bare,302.4,0.4140393356054125,14:55:00
2023-07-01 15:00:00,2023-07-01T15:00:00Z,15.775,0.582,27.81,115.7,9.69,8.17,7.89,Bare,301.8,0.50709255283711,15:00:00
2023-07-01 15:05:00,2023-07-01T15:05:00Z,15.77,0.583,27.82,115.7,9.68,8.21,7.88,Bare,300.76,1.1005193579137185,15:05:00
2023-07-01 15:10:00,2023-07-01T15:10:00Z,15.802,0.583,27.82,115.6,9.67,8.24,7.89,Bare,300.98,0.4554432691659396,15:10:00
2023-07-01 15:15:00,2023-07-01T15:15:00Z,15.823,0.583,27.82,115.5,9.66,8.22,7.89,Bare,301.8,1.2421180068162376,15:15:00
2023-07-01 15:20:00,2023-07-01T15:20:00Z,15.803,0.581,27.81,115.6,9.67,8.19,7.89,Bare,303.59999999999997,0.50709255283711,15:20:00
2023-07-01 15:25:00,2023-07-01T15:25:00Z,15.783,0.581,27.82,115.7,9.68,8.19,7.87,Bare,302,0.7745966692414834,15:25:00
2023-07-01 15:30:00,2023-07-01T15:30:00Z,15.82,0.581,27.82,115.6,9.67,8.21,7.88,Bare,302.59999999999997,1.0555973258234952,15:30:00
2023-07-01 15:35:00,2023-07-01T15:35:00Z,15.844,0.58,27.82,115.7,9.67,8.19,7.88,Bare,304.59999999999997,0.50709255283711,15:35:00
2023-07-01 15:40:00,2023-07-01T15:40:00Z,15.845,0.579,27.82,115.8,9.68,8.19,7.88,Bare,305.2,0.6546536707079771,15:40:00
2023-07-01 15:45:00,2023-07-01T15:45:00Z,15.856,0.579,27.82,115.7,9.67,8.19,7.88,Bare,305.02,0.7812078560061445,15:45:00
2023-07-01 15:50:00,2023-07-01T15:50:00Z,15.862,0.579,27.82,115.5,9.65,8.18,7.9,Bare,302.8,1.4040757000349275,15:50:00
2023-07-01 15:55:00,2023-07-01T15:55:00Z,15.874,0.578,27.82,116.1,9.7,8.17,7.88,Bare,305,1.2071217242444348,15:55:00
2023-07-01 16:00:00,2023-07-01T16:00:00Z,15.891,0.579,27.82,115.8,9.67,8.2,7.89,Bare,306.06,1.3678972392482025,16:00:00
2023-07-01 16:05:00,2023-07-01T16:05:00Z,15.869,0.578,27.81,115.3,9.63,8.26,7.89,Bare,303.42,1.0523443217068214,16:05:00
2023-07-01 16:10:00,2023-07-01T16:10:00Z,15.899,0.578,27.81,116,9.68,8.28,7.88,Bare,304.82,0.8393875318179519,16:10:00
2023-07-01 16:15:00,2023-07-01T16:15:00Z,15.909,0.578,27.81,118.2,9.87,8.31,7.88,Bare,306.2,0.6546536707079771,16:15:00
2023-07-01 16:20:00,2023-07-01T16:20:00Z,15.895,0.578,27.81,115.6,9.65,8.4,7.89,Bare,306.21999999999997,0.9033271832508922,16:20:00
2023-07-01 16:25:00,2023-07-01T16:25:00Z,15.904,0.577,27.81,115.4,9.64,8.31,7.86,Bare,303.4,1.01418510567422,16:25:00
2023-07-01 16:30:00,2023-07-01T16:30:00Z,15.87,0.579,27.79,114.9,9.6,8.25,7.87,Bare,306.2,1.4638501094227998,16:30:00
2023-07-01 16:35:00,2023-07-01T16:35:00Z,15.898,0.578,27.81,114.9,9.6,8.37,7.88,Bare,307.2,0.6546536707079771,16:35:00
2023-07-01 16:40:00,2023-07-01T16:40:00Z,15.904,0.578,27.81,115,9.6,8.36,7.93,Bare,307.4,0.7745966692414834,16:40:00
2023-07-01 16:45:00,2023-07-01T16:45:00Z,15.896,0.578,27.83,115.1,9.61,8.35,7.92,Bare,307,1.3732131246511905,16:45:00
2023-07-01 16:50:00,2023-07-01T16:50:00Z,15.894,0.577,27.81,114.9,9.6,8.37,7.91,Bare,303.58,1.0844353369380668,16:50:00
2023-07-01 16:55:00,2023-07-01T16:55:00Z,15.914,0.579,27.82,115.4,9.63,8.26,7.9,Bare,305.59999999999997,2.1313979316066587,16:55:00
2023-07-01 17:00:00,2023-07-01T17:00:00Z,15.874,0.578,27.82,114.9,9.6,8.35,7.9,Bare,306.78,1.2184299030192292,17:00:00
2023-07-01 17:05:00,2023-07-01T17:05:00Z,15.869,0.578,27.8,114.6,9.58,8.33,7.9,Bare,306.72,0.4828486896977818,17:05:00
2023-07-01 17:10:00,2023-07-01T17:10:00Z,15.901,0.578,27.84,114.7,9.58,8.35,7.91,Bare,305.70000000000005,0.50709255283711,17:10:00
2023-07-01 17:15:00,2023-07-01T17:15:00Z,15.892,0.577,27.82,114.4,9.55,8.34,7.92,Bare,308.34000000000003,0.8192330908495041,17:15:00
2023-07-01 17:20:00,2023-07-01T17:20:00Z,15.913,0.577,27.82,114.7,9.58,8.3,7.9,Bare,306.90000000000003,1.2071217242444348,17:20:00
2023-07-01 17:25:00,2023-07-01T17:25:00Z,15.88,0.577,27.8,114.6,9.58,8.36,7.9,Bare,307.72,1.2667167909881858,17:25:00
2023-07-01 17:30:00,2023-07-01T17:30:00Z,15.869,0.576,27.81,115.1,9.61,8.32,7.89,Bare,304.70000000000005,0.50709255283711,17:30:00
2023-07-01 17:35:00,2023-07-01T17:35:00Z,15.854,0.575,27.8,116.6,9.75,8.34,7.9,Bare,306.3,1.2071217242444348,17:35:00
2023-07-01 17:40:00,2023-07-01T17:40:00Z,15.851,0.575,27.81,115.3,9.64,8.32,7.89,Bare,304.3,0.4140393356054125,17:40:00
2023-07-01 17:45:00,2023-07-01T17:45:00Z,15.841,0.574,27.82,113.8,9.51,8.34,7.9,Bare,305.1,0.9258200997725514,17:45:00
2023-07-01 17:50:00,2023-07-01T17:50:00Z,15.864,0.574,27.82,114.9,9.6,8.32,7.9,Bare,305.70000000000005,0.50709255283711,17:50:00
2023-07-01 17:55:00,2023-07-01T17:55:00Z,15.834,0.575,27.83,114.2,9.54,8.24,7.88,Bare,304.1,1.1338934190276817,17:55:00
2023-07-01 18:00:00,2023-07-01T18:00:00Z,15.808,0.575,27.81,113.6,9.5,8.24,7.88,Bare,304.02,0.9495863761208332,18:00:00
2023-07-01 18:05:00,2023-07-01T18:05:00Z,15.761,0.575,27.82,115.2,9.65,8.17,7.87,Bare,303,0.9258200997725514,18:05:00
2023-07-01 18:10:00,2023-07-01T18:10:00Z,15.71,0.575,27.82,113,9.47,8.25,7.86,Bare,303.4,0.828078671210825,18:10:00
2023-07-01 18:15:00,2023-07-01T18:15:00Z,15.653,0.574,27.82,112.7,9.46,8.09,7.85,Bare,301.8,0.7745966692414834,18:15:00
2023-07-01 18:20:00,2023-07-01T18:20:00Z,15.627,0.575,27.83,111.6,9.37,8.05,7.85,Bare,304,0.6546536707079771,18:20:00
2023-07-01 18:25:00,2023-07-01T18:25:00Z,15.586,0.575,27.82,111.5,9.37,8.02,7.85,Bare,303.78,0.4056740422696865,18:25:00
2023-07-01 18:30:00,2023-07-01T18:30:00Z,15.536,0.575,27.82,111.7,9.39,8.02,7.85,Bare,302.6,0.50709255283711,18:30:00
2023-07-01 18:35:00,2023-07-01T18:35:00Z,15.508,0.574,27.82,111.4,9.37,8.01,7.85,Bare,302.18,1.4077337410584103,18:35:00
2023-07-01 18:40:00,2023-07-01T18:40:00Z,15.482,0.574,27.83,110.4,9.29,8.01,7.85,Bare,299.36,1.4321811537451803,18:40:00
2023-07-01 18:45:00,2023-07-01T18:45:00Z,15.443,0.574,27.83,109.9,9.26,8.01,7.85,Bare,300.74,0.8139849068449877,18:45:00
2023-07-01 18:50:00,2023-07-01T18:50:00Z,15.413,0.573,27.82,109.2,9.21,8.01,7.85,Bare,303.2,1.52127765851133,18:50:00
2023-07-01 18:55:00,2023-07-01T18:55:00Z,15.347,0.573,27.82,108.3,9.15,8,7.84,Bare,301.78,2.0477164982347764,18:55:00
2023-07-01 19:00:00,2023-07-01T19:00:00Z,15.335,0.574,27.81,108.3,9.15,8,7.84,Bare,303.2,0.4140393356054125,19:00:00
2023-07-01 19:05:00,2023-07-01T19:05:00Z,15.304,0.573,27.81,107.6,9.09,8,7.84,Bare,301.09999999999997,0.4140393356054125,19:05:00
2023-07-01 19:10:00,2023-07-01T19:10:00Z,15.273,0.574,27.81,107.3,9.07,8,7.84,Bare,301.56,0.8087026647662251,19:10:00
2023-07-01 19:15:00,2023-07-01T19:15:00Z,15.237,0.573,27.8,107.6,9.1,7.99,7.83,Bare,302.14,0.7926447591990509,19:15:00
2023-07-01 19:20:00,2023-07-01T19:20:00Z,15.194,0.573,27.81,106.1,8.99,7.99,7.83,Bare,301.91999999999996,1.2935002346899085,19:20:00
2023-07-01 19:25:00,2023-07-01T19:25:00Z,15.165,0.574,27.82,105.1,8.91,7.99,7.83,Bare,304.8,2.007130147392398,19:25:00
2023-07-01 19:30:00,2023-07-01T19:30:00Z,15.129,0.574,27.82,105.3,8.93,7.99,7.83,Bare,306.2,0.4140393356054125,19:30:00
2023-07-01 19:35:00,2023-07-01T19:35:00Z,15.101,0.574,27.82,104.9,8.9,7.98,7.83,Bare,304.53999999999996,0.5422176684690466,19:35:00
2023-07-01 19:40:00,2023-07-01T19:40:00Z,15.068,0.575,27.82,104.4,8.86,7.98,7.82,Bare,305.96,1.4792855418362356,19:40:00
2023-07-01 19:45:00,2023-07-01T19:45:00Z,15.038,0.573,27.82,104.9,8.91,7.98,7.82,Bare,306.96,2.1914769970436487,19:45:00
2023-07-01 19:50:00,2023-07-01T19:50:00Z,14.991,0.573,27.81,104.6,8.89,7.98,7.81,Bare,307.18,0.7812078560061445,19:50:00
2023-07-01 19:55:00,2023-07-01T19:55:00Z,14.935,0.572,27.82,102.6,8.74,7.97,7.82,Bare,307.15999999999997,0.3850788416489662,19:55:00
2023-07-01 20:00:00,2023-07-01T20:00:00Z,14.925,0.573,27.82,102.3,8.71,7.97,7.81,Bare,308.12,0.7974960814950808,20:00:00
2023-07-01 20:05:00,2023-07-01T20:05:00Z,14.879,0.573,27.82,102.7,8.75,7.96,7.81,Bare,310.58,2.5239424942509565,20:05:00
2023-07-01 20:10:00,2023-07-01T20:10:00Z,14.876,0.574,27.82,101.9,8.68,7.95,7.81,Bare,310.8,0.7745966692414834,20:10:00
2023-07-01 20:15:00,2023-07-01T20:15:00Z,14.832,0.574,27.83,101.5,8.66,7.96,7.81,Bare,310.78,1.5607690412101427,20:15:00
2023-07-01 20:20:00,2023-07-01T20:20:00Z,14.814,0.573,27.83,101.1,8.63,7.95,7.81,Bare,311.6,1.2421180068162376,20:20:00
2023-07-01 20:25:00,2023-07-01T20:25:00Z,14.765,0.573,27.71,100.4,8.58,7.94,7.8,Bare,312,0.6546536707079771,20:25:00
2023-07-01 20:30:00,2023-07-01T20:30:00Z,14.733,0.572,27.82,99.8,8.53,7.95,7.8,Bare,313.6,0.828078671210825,20:30:00
2023-07-01 20:35:00,2023-07-01T20:35:00Z,14.709,0.571,27.83,99.8,8.53,7.94,7.8,Bare,314,0,20:35:00
2023-07-01 20:40:00,2023-07-01T20:40:00Z,14.685,0.57,27.83,99.2,8.48,7.94,7.79,Bare,314.2,0.4140393356054125,20:40:00
2023-07-01 20:45:00,2023-07-01T20:45:00Z,14.647,0.571,27.82,97.6,8.36,7.9,7.79,Bare,316.2,0.7745966692414834,20:45:00
2023-07-01 20:50:00,2023-07-01T20:50:00Z,14.622,0.572,27.83,97.8,8.38,7.89,7.78,Bare,317.2,1.01418510567422,20:50:00
2023-07-01 20:55:00,2023-07-01T20:55:00Z,14.58,0.573,27.83,97.2,8.33,7.92,7.78,Bare,318.4,1.0555973258234952,20:55:00
2023-07-01 21:00:00,2023-07-01T21:00:00Z,14.578,0.574,27.84,97.3,8.34,7.91,7.78,Bare,318.8,0.7745966692414834,21:00:00
2023-07-01 21:05:00,2023-07-01T21:05:00Z,14.554,0.574,27.83,97.2,8.34,7.91,7.76,Bare,317.6,1.0555973258234952,21:05:00
2023-07-01 21:10:00,2023-07-01T21:10:00Z,14.528,0.574,27.84,96.5,8.29,7.9,7.76,Bare,319,0.6546536707079771,21:10:00
2023-07-01 21:15:00,2023-07-01T21:15:00Z,14.495,0.574,27.84,96.6,8.3,7.9,7.76,Bare,319.2,1.2071217242444348,21:15:00
2023-07-01 21:20:00,2023-07-01T21:20:00Z,14.467,0.575,27.84,95.4,8.2,7.89,7.76,Bare,321.6,0.50709255283711,21:20:00
2023-07-01 21:25:00,2023-07-01T21:25:00Z,14.446,0.575,27.83,95.5,8.21,7.88,7.76,Bare,322.24,0.8192330908495298,21:25:00
2023-07-01 21:30:00,2023-07-01T21:30:00Z,14.416,0.575,27.84,95.2,8.19,7.86,7.76,Bare,323.64,1.2222929272477976,21:30:00
2023-07-01 21:35:00,2023-07-01T21:35:00Z,14.382,0.575,27.84,94.3,8.11,7.89,7.75,Bare,325.82,0.8081725416907392,21:35:00
2023-07-01 21:40:00,2023-07-01T21:40:00Z,14.366,0.575,27.83,94.9,8.18,7.85,7.72,Bare,325.6,0.50709255283711,21:40:00
2023-07-01 21:45:00,2023-07-01T21:45:00Z,14.338,0.576,27.82,93.4,8.05,7.88,7.74,Bare,327.86,1.2187815929971122,21:45:00
2023-07-01 21:50:00,2023-07-01T21:50:00Z,14.297,0.575,27.82,91.9,7.93,7.88,7.73,Bare,326.64,2.3681819428172663,21:50:00
2023-07-01 21:55:00,2023-07-01T21:55:00Z,14.25,0.574,27.68,93.6,8.08,7.9,7.75,Bare,327.42,1.915798975437066,21:55:00
2023-07-01 22:00:00,2023-07-01T22:00:00Z,14.235,0.574,27.78,93.7,8.09,7.89,7.75,Bare,330.90000000000003,0.7745966692414834,22:00:00
2023-07-01 22:05:00,2023-07-01T22:05:00Z,14.225,0.573,27.84,92.3,7.97,7.88,7.73,Bare,331.06,1.6308630493436005,22:05:00
2023-07-01 22:10:00,2023-07-01T22:10:00Z,14.206,0.573,27.84,92.5,7.99,7.88,7.74,Bare,327.24,3.654703427483168,22:10:00
2023-07-01 22:15:00,2023-07-01T22:15:00Z,14.154,0.573,27.84,92.6,8,7.89,7.72,Bare,327.66,0.5179630433590001,22:15:00
2023-07-01 22:20:00,2023-07-01T22:20:00Z,14.144,0.573,27.84,92.4,8,7.89,7.73,Bare,327.4,1.0555973258234952,22:20:00
2023-07-01 22:25:00,2023-07-01T22:25:00Z,14.138,0.573,27.84,91.9,7.95,7.88,7.74,Bare,329.64,0.5011415539973276,22:25:00
2023-07-01 22:30:00,2023-07-01T22:30:00Z,14.11,0.573,27.83,92.7,8.02,7.89,7.73,Bare,328.66,1.8313929125122284,22:30:00
2023-07-01 22:35:00,2023-07-01T22:35:00Z,14.095,0.574,27.83,92.8,8.04,7.89,7.73,Bare,331.24,0.4468940430508027,22:35:00
2023-07-01 22:40:00,2023-07-01T22:40:00Z,14.058,0.574,27.83,91.6,7.93,7.88,7.73,Bare,332.26,0.7307530362577945,22:40:00
2023-07-01 22:45:00,2023-07-01T22:45:00Z,14.045,0.573,27.82,91.8,7.96,7.87,7.72,Bare,332.48,0.8134582261642453,22:45:00
2023-07-01 22:50:00,2023-07-01T22:50:00Z,14.03,0.572,27.84,91.1,7.9,7.88,7.72,Bare,334.90000000000003,1.2071217242444348,22:50:00
2023-07-01 22:55:00,2023-07-01T22:55:00Z,13.991,0.571,27.84,90.5,7.86,7.89,7.73,Bare,335.70000000000005,0.828078671210825,22:55:00
2023-07-01 23:00:00,2023-07-01T23:00:00Z,13.976,0.572,27.62,90.1,7.83,7.86,7.72,Bare,338.5,1.9198214202665531,23:00:00
2023-07-01 23:05:00,2023-07-01T23:05:00Z,13.956,0.576,19.97,90.3,8.17,7.87,7.72,Bare,341.70000000000005,0.828078671210825,23:05:00
2023-07-01 23:10:00,2023-07-01T23:10:00Z,13.92,0.577,17.93,90.5,8.36,7.87,7.72,Bare,342.90000000000003,0.4140393356054125,23:10:00
2023-07-01 23:15:00,2023-07-01T23:15:00Z,13.895,0.574,25.05,90.5,8,7.86,7.72,Bare,342.16,0.6884765791223284,23:15:00
2023-07-01 23:20:00,2023-07-01T23:20:00Z,13.883,0.577,18.33,90,8.3,7.87,7.71,Bare,342.1,0,23:20:00
2023-07-01 23:25:00,2023-07-01T23:25:00Z,13.867,0.578,15.05,89.9,8.47,7.86,7.71,Bare,343.52000000000004,0.4916444708468614,23:25:00
2023-07-01 23:30:00,2023-07-01T23:30:00Z,13.826,0.574,25.66,88.6,7.82,7.85,7.7,Bare,345.58,1.0844353369380668,23:30:00
2023-07-01 23:35:00,2023-07-01T23:35:00Z,13.797,0.573,27.82,87.8,7.65,7.85,7.7,Bare,348.56,0.542217668469026,23:35:00
2023-07-01 23:40:00,2023-07-01T23:40:00Z,13.791,0.572,27.85,87.5,7.63,7.85,7.7,Bare,349,0.7745966692414834,23:40:00
2023-07-01 23:45:00,2023-07-01T23:45:00Z,13.776,0.572,27.82,86.9,7.58,7.85,7.7,Bare,349.2,0.6546536707079771,23:45:00
2023-07-01 23:50:00,2023-07-01T23:50:00Z,13.759,0.572,27.85,87.1,7.6,7.84,7.69,Bare,352.46,2.0045662159893136,23:50:00
2023-07-01 23:55:00,2023-07-01T23:55:00Z,13.722,0.571,27.85,86.9,7.58,7.86,7.7,Bare,354.8,0.828078671210825,23:55:00
2023-07-02 00:00:00,2023-07-02T00:00:00Z,13.712,0.572,27.83,86.9,7.59,7.84,7.7,Bare,355.59999999999997,0.828078671210825,00:00:00
2023-07-02 00:05:00,2023-07-02T00:05:00Z,13.691,0.571,27.83,86.4,7.54,7.85,7.69,Bare,357.4,1.2071217242444348,00:05:00
2023-07-02 00:10:00,2023-07-02T00:10:00Z,13.659,0.57,27.84,86.4,7.55,7.84,7.69,Bare,358.59999999999997,0.50709255283711,00:10:00
2023-07-02 00:15:00,2023-07-02T00:15:00Z,13.649,0.577,13.91,86.6,8.25,7.84,7.69,Bare,359.42,0.7974960814950808,00:15:00
2023-07-02 00:20:00,2023-07-02T00:20:00Z,13.618,0.575,15.92,86.5,8.01,7.84,7.68,Bare,361.28,0.6878538050653407,00:20:00
2023-07-02 00:25:00,2023-07-02T00:25:00Z,13.595,0.572,24.18,86.7,7.76,7.83,7.69,Bare,360.24,0.6884765791223482,00:25:00
2023-07-02 00:30:00,2023-07-02T00:30:00Z,13.58,0.571,25.06,86.6,7.71,7.84,7.68,Bare,361.66,1.8267066384225907,00:30:00
2023-07-02 00:35:00,2023-07-02T00:35:00Z,13.567,0.571,23.53,86.6,7.78,7.83,7.68,Bare,360.64,1.6851451823846777,00:35:00
2023-07-02 00:40:00,2023-07-02T00:40:00Z,13.548,0.574,16.3,86.4,8.13,7.83,7.68,Bare,363.08,1.5607690412101427,00:40:00
2023-07-02 00:45:00,2023-07-02T00:45:00Z,13.526,0.57,23.14,83.4,7.53,7.84,7.68,Bare,362.42,0.7974960814950808,00:45:00
2023-07-02 00:50:00,2023-07-02T00:50:00Z,13.489,0.569,25.05,86.1,7.69,7.83,7.67,Bare,363.04,1.0648943609579424,00:50:00
2023-07-02 00:55:00,2023-07-02T00:55:00Z,13.478,0.567,27.85,85.6,7.51,7.85,7.68,Bare,365.5,1.01418510567422,00:55:00
2023-07-02 01:00:00,2023-07-02T01:00:00Z,13.471,0.567,27.85,85.3,7.48,7.84,7.68,Bare,367.5,0.4140393356054125,01:00:00
2023-07-02 01:05:00,2023-07-02T01:05:00Z,13.405,0.57,25.19,84.8,7.6,7.84,7.68,Bare,368.1,0.4140393356054125,01:05:00
2023-07-02 01:10:00,2023-07-02T01:10:00Z,13.398,0.568,27.85,85.3,7.49,7.84,7.67,Bare,370.5,1.780850519113991,01:10:00
2023-07-02 01:15:00,2023-07-02T01:15:00Z,13.387,0.569,27.86,84.9,7.46,7.84,7.67,Bare,366.5,1.2071217242444348,01:15:00
2023-07-02 01:20:00,2023-07-02T01:20:00Z,13.372,0.571,23.32,83.4,7.53,7.83,7.67,Bare,368.5,0.7745966692414834,01:20:00
2023-07-02 01:25:00,2023-07-02T01:25:00Z,13.352,0.571,24.26,84.1,7.56,7.82,7.67,Bare,369.9,1.4040757000349275,01:25:00
2023-07-02 01:30:00,2023-07-02T01:30:00Z,13.333,0.571,23.02,82.2,7.45,7.82,7.69,Bare,370.5,1.01418510567422,01:30:00
2023-07-02 01:35:00,2023-07-02T01:35:00Z,13.309,0.575,16.43,82.6,7.8,7.83,7.67,Bare,375.78,0.8393875318179449,01:35:00
2023-07-02 01:40:00,2023-07-02T01:40:00Z,13.311,0.575,16.39,84.3,7.97,7.83,7.66,Bare,375.14,1.0238582491173798,01:40:00
2023-07-02 01:45:00,2023-07-02T01:45:00Z,13.301,0.574,18.85,82.2,7.65,7.82,7.66,Bare,376.36,0.0507092552836937,01:45:00
2023-07-02 01:50:00,2023-07-02T01:50:00Z,13.27,0.572,23.06,79.9,7.25,7.81,7.66,Bare,377.74,0.5578018081208036,01:50:00
2023-07-02 01:55:00,2023-07-02T01:55:00Z,13.254,0.571,27.85,83.3,7.34,7.83,7.66,Bare,380.4,1.3093073414159542,01:55:00
2023-07-02 02:00:00,2023-07-02T02:00:00Z,13.25,0.571,27.85,83.1,7.33,7.82,7.66,Bare,380.2,1.01418510567422,02:00:00
2023-07-02 02:05:00,2023-07-02T02:05:00Z,13.211,0.571,27.85,80.8,7.13,7.82,7.66,Bare,378.18,0.7974960814950673,02:05:00
2023-07-02 02:10:00,2023-07-02T02:10:00Z,13.192,0.571,27.85,81.9,7.22,7.82,7.65,Bare,379.38,1.1718117840092013,02:10:00
2023-07-02 02:15:00,2023-07-02T02:15:00Z,13.193,0.571,27.85,81.5,7.19,7.82,7.68,Bare,379,0.50709255283711,02:15:00
2023-07-02 02:20:00,2023-07-02T02:20:00Z,13.165,0.571,27.85,82.7,7.3,7.82,7.66,Bare,380.2,0.7745966692414834,02:20:00
2023-07-02 02:25:00,2023-07-02T02:25:00Z,13.158,0.571,27.85,82.1,7.25,7.81,7.66,Bare,381.6,1.01418510567422,02:25:00
2023-07-02 02:30:00,2023-07-02T02:30:00Z,13.149,0.572,27.85,81.2,7.17,7.81,7.66,Bare,382.2,0.4140393356054125,02:30:00
2023-07-02 02:35:00,2023-07-02T02:35:00Z,13.146,0.572,27.85,81.7,7.21,7.81,7.67,Bare,381.7999999999999,0.50709255283711,02:35:00
2023-07-02 02:40:00,2023-07-02T02:40:00Z,13.128,0.572,27.85,81.3,7.18,7.8,7.65,Bare,384.7999999999999,1.6818357317441643,02:40:00
2023-07-02 02:45:00,2023-07-02T02:45:00Z,13.111,0.57,27.85,80.9,7.15,7.8,7.63,Bare,389.02,0.864539514093246,02:45:00
2023-07-02 02:50:00,2023-07-02T02:50:00Z,13.098,0.572,27.85,78.6,6.95,7.8,7.65,Bare,387.6,0.7745966692414834,02:50:00
2023-07-02 02:55:00,2023-07-02T02:55:00Z,13.083,0.572,27.85,80.9,7.15,7.81,7.65,Bare,389.22,0.8081725416907392,02:55:00
2023-07-02 03:00:00,2023-07-02T03:00:00Z,13.078,0.573,27.85,81.5,7.21,7.81,7.64,Bare,391.48,1.852103051745695,03:00:00
2023-07-02 03:05:00,2023-07-02T03:05:00Z,13.075,0.572,27.84,81.8,7.23,7.8,7.64,Bare,391.24,2.1360176564278333,03:05:00
2023-07-02 03:10:00,2023-07-02T03:10:00Z,13.044,0.573,27.85,81.6,7.22,7.8,7.63,Bare,398.1,1.6818357317441643,03:10:00
2023-07-02 03:15:00,2023-07-02T03:15:00Z,13.036,0.573,27.84,80.7,7.14,7.8,7.66,Bare,396.28,0.7974960814950808,03:15:00
2023-07-02 03:20:00,2023-07-02T03:20:00Z,13.026,0.572,27.85,79.9,7.07,7.8,7.66,Bare,398.1,0.50709255283711,03:20:00
2023-07-02 03:25:00,2023-07-02T03:25:00Z,12.994,0.572,27.84,76,6.73,7.8,7.65,Bare,399.5,0.9258200997725514,03:25:00
2023-07-02 03:30:00,2023-07-02T03:30:00Z,12.986,0.572,27.84,77.2,6.84,7.8,7.65,Bare,398.7,0.4140393356054125,03:30:00
2023-07-02 03:35:00,2023-07-02T03:35:00Z,12.988,0.571,27.84,79.7,7.06,7.8,7.68,Bare,399.5,0.9258200997725514,03:35:00
2023-07-02 03:40:00,2023-07-02T03:40:00Z,12.984,0.571,27.84,77.9,6.9,7.8,7.68,Bare,401.1,1.4040757000349275,03:40:00
2023-07-02 03:45:00,2023-07-02T03:45:00Z,12.979,0.572,27.84,78.5,6.95,7.8,7.67,Bare,402.52,1.4934141134614118,03:45:00
2023-07-02 03:50:00,2023-07-02T03:50:00Z,12.97,0.572,27.84,75.9,6.73,7.79,7.68,Bare,404.16,1.1005193579137442,03:50:00
2023-07-02 03:55:00,2023-07-02T03:55:00Z,12.955,0.572,27.84,80.4,7.13,7.81,7.65,Bare,405.56,0.656614694583405,03:55:00
2023-07-02 04:00:00,2023-07-02T04:00:00Z,12.956,0.571,27.84,80.4,7.12,7.8,7.65,Bare,407.18,1.7026030491154298,04:00:00
2023-07-02 04:05:00,2023-07-02T04:05:00Z,12.947,0.571,27.84,80,7.09,7.79,7.64,Bare,405.18,0.49164447084685353,04:05:00
2023-07-02 04:10:00,2023-07-02T04:10:00Z,12.937,0.571,27.84,79.3,7.04,7.79,7.66,Bare,405.16,1.4231755237596606,04:10:00
2023-07-02 04:15:00,2023-07-02T04:15:00Z,12.927,0.571,27.84,76.6,6.79,7.8,7.66,Bare,408.8,0.7745966692414834,04:15:00
2023-07-02 04:20:00,2023-07-02T04:20:00Z,12.919,0.571,27.84,78.3,6.95,7.79,7.65,Bare,408.18,1.088380185675688,04:20:00
2023-07-02 04:25:00,2023-07-02T04:25:00Z,12.915,0.573,27.84,77.1,6.84,7.79,7.65,Bare,409.2000000000001,1.9198214202665531,04:25:00
2023-07-02 04:30:00,2023-07-02T04:30:00Z,12.896,0.571,27.84,77.4,6.87,7.8,7.68,Bare,409.98,1.064491830472579,04:30:00
