"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-01 19:41:00",96398,12.51,25.09,646.6,358.2,1603,889
"2023-08-01 19:42:00",96399,12.51,25.05,645.6,360.2,1600,894
"2023-08-01 19:43:00",96400,12.51,25.01,647.7,358.1,1605,889
"2023-08-01 19:44:00",96401,12.51,24.97,648.6,358.1,1608,889
"2023-08-01 19:45:00",96402,12.51,24.93,649.7,358.1,1610,889
"2023-08-01 19:46:00",96403,12.51,24.89,649.6,358.1,1610,889
"2023-08-01 19:47:00",96404,12.51,24.85,648.7,358.1,1608,889
"2023-08-01 19:48:00",96405,12.51,24.81,648.6,360.1,1608,894
"2023-08-01 19:49:00",96406,12.51,24.77,648.6,361.2,1608,896
"2023-08-01 19:50:00",96407,12.51,24.73,649.7,361.2,1610,899
"2023-08-01 19:51:00",96408,12.51,24.7,648.6,360.2,1608,894
"2023-08-01 19:52:00",96409,12.51,24.66,650.7,361.2,1613,896
"2023-08-01 19:53:00",96410,12.51,24.62,649.6,359.2,1610,891
"2023-08-01 19:54:00",96411,12.5,24.58,650.7,362.2,1611,899
"2023-08-01 19:55:00",96412,12.51,24.55,649.6,364.2,1610,904
"2023-08-01 19:56:00",96413,12.51,24.51,650.7,364.2,1613,904
"2023-08-01 19:57:00",96414,12.51,24.47,652.7,366.2,1618,909
"2023-08-01 19:58:00",96415,12.51,24.44,651.7,363.2,1615,901
"2023-08-01 19:59:00",96416,12.51,24.4,650.7,362.2,1613,899
"2023-08-01 20:00:00",96417,12.51,24.37,651.7,362.2,1615,899
"2023-08-01 20:01:00",96418,12.51,24.33,651.7,363.2,1615,901
"2023-08-01 20:02:00",96419,12.51,24.3,650.7,364.2,1613,904
"2023-08-01 20:03:00",96420,12.51,24.26,652.7,366.2,1618,909
"2023-08-01 20:04:00",96421,12.5,24.23,652.7,368.2,1618,914
"2023-08-01 20:05:00",96422,12.51,24.19,652.6,368.2,1618,914
"2023-08-01 20:06:00",96423,12.5,24.16,654.7,367.2,1623,911
"2023-08-01 20:07:00",96424,12.51,24.12,654.7,366.2,1623,908
"2023-08-01 20:08:00",96425,12.5,24.09,654.7,366.2,1623,909
"2023-08-01 20:09:00",96426,12.5,24.06,654.7,365.2,1623,906
"2023-08-01 20:10:00",96427,12.5,24.02,653.7,364.2,1620,904
"2023-08-01 20:11:00",96428,12.51,23.99,654.7,365.2,1623,906
"2023-08-01 20:12:00",96429,12.51,23.96,654.7,366.2,1623,909
"2023-08-01 20:13:00",96430,12.51,23.93,653.6,367.2,1620,911
"2023-08-01 20:14:00",96431,12.5,23.89,654.7,365.2,1623,906
"2023-08-01 20:15:00",96432,12.5,23.86,656.7,367.2,1628,911
"2023-08-01 20:16:00",96433,12.51,23.83,655.7,367.2,1625,911
"2023-08-01 20:17:00",96434,12.51,23.8,656.7,366.2,1628,909
"2023-08-01 20:18:00",96435,12.51,23.77,654.7,365.2,1623,906
"2023-08-01 20:19:00",96436,12.51,23.74,655.7,367.2,1625,911
"2023-08-01 20:20:00",96437,12.51,23.71,654.7,368.2,1623,914
"2023-08-01 20:21:00",96438,12.51,23.67,654.7,369.2,1623,916
"2023-08-01 20:22:00",96439,12.51,23.64,655.7,370.2,1625,919
"2023-08-01 20:23:00",96440,12.51,23.61,657.7,370.2,1630,918
"2023-08-01 20:24:00",96441,12.51,23.58,658.7,371.2,1633,921
"2023-08-01 20:25:00",96442,12.51,23.55,658.7,370.2,1633,918
"2023-08-01 20:26:00",96443,12.5,23.52,657.7,369.2,1630,916
"2023-08-01 20:27:00",96444,12.51,23.5,656.7,368.2,1628,914
"2023-08-01 20:28:00",96445,12.51,23.47,656.7,365.2,1628,906
"2023-08-01 20:29:00",96446,12.51,23.44,656.7,366.2,1628,908
"2023-08-01 20:30:00",96447,12.51,23.41,657.7,372.2,1630,923
"2023-08-01 20:31:00",96448,12.51,23.38,658.7,371.2,1633,923
"2023-08-01 20:32:00",96449,12.51,23.35,659.7,371.2,1635,921
"2023-08-01 20:33:00",96450,12.51,23.32,661.7,371.2,1640,921
"2023-08-01 20:34:00",96451,12.51,23.29,659.7,370.2,1635,918
"2023-08-01 20:35:00",96452,12.51,23.27,657.7,372.2,1630,923
"2023-08-01 20:36:00",96453,12.5,23.24,659.7,372.2,1635,923
"2023-08-01 20:37:00",96454,12.5,23.21,660.7,373.2,1637,926
"2023-08-01 20:38:00",96455,12.5,23.18,660.7,372.2,1637,923
"2023-08-01 20:39:00",96456,12.49,23.15,660.7,371.2,1637,921
"2023-08-01 20:40:00",96457,12.5,23.12,661.7,371.2,1640,921
"2023-08-01 20:41:00",96458,12.49,23.1,661.7,371.2,1640,921
"2023-08-01 20:42:00",96459,12.5,23.07,660.7,371.2,1637,921
"2023-08-01 20:43:00",96460,12.5,23.04,660.7,370.2,1637,918
"2023-08-01 20:44:00",96461,12.5,23.01,660.7,372.2,1637,923
"2023-08-01 20:45:00",96462,12.5,22.99,661.8,373.2,1640,926
"2023-08-01 20:46:00",96463,12.5,22.96,663.7,374.2,1645,928
"2023-08-01 20:47:00",96464,12.5,22.93,663.8,373.2,1645,926
"2023-08-01 20:48:00",96465,12.5,22.9,663.7,372.2,1645,923
"2023-08-01 20:49:00",96466,12.5,22.88,665.7,373.2,1650,926
"2023-08-01 20:50:00",96467,12.5,22.85,662.7,376.3,1643,933
"2023-08-01 20:51:00",96468,12.5,22.82,666.8,375.2,1652,931
"2023-08-01 20:52:00",96469,12.5,22.8,664.7,373.2,1648,926
"2023-08-01 20:53:00",96470,12.5,22.77,665.8,371.2,1650,921
"2023-08-01 20:54:00",96471,12.51,22.74,661.7,373.2,1640,926
"2023-08-01 20:55:00",96472,12.5,22.72,661.7,373.2,1640,926
"2023-08-01 20:56:00",96473,12.5,22.69,662.7,373.2,1642,926
"2023-08-01 20:57:00",96474,12.51,22.66,665.8,374.2,1650,926
"2023-08-01 20:58:00",96475,12.5,22.64,665.7,374.2,1650,928
"2023-08-01 20:59:00",96476,12.51,22.61,665.8,374.2,1650,928
"2023-08-01 21:00:00",96477,12.51,22.58,666.7,373.2,1652,926
"2023-08-01 21:01:00",96478,12.5,22.56,666.7,370.2,1653,918
"2023-08-01 21:02:00",96479,12.51,22.53,667.7,371.2,1655,921
"2023-08-01 21:03:00",96480,12.51,22.51,665.8,367.2,1650,911
"2023-08-01 21:04:00",96481,12.5,22.48,667.7,371.2,1655,921
"2023-08-01 21:05:00",96482,12.5,22.45,667.7,374.2,1655,928
"2023-08-01 21:06:00",96483,12.5,22.43,668.8,369.2,1658,916
"2023-08-01 21:07:00",96484,12.51,22.4,668.8,370.2,1658,918
"2023-08-01 21:08:00",96485,12.5,22.37,669.8,371.2,1660,921
"2023-08-01 21:09:00",96486,12.51,22.35,668.8,371.2,1658,921
"2023-08-01 21:10:00",96487,12.51,22.32,667.7,375.2,1655,931
"2023-08-01 21:11:00",96488,12.5,22.3,669.8,372.2,1660,923
"2023-08-01 21:12:00",96489,12.5,22.27,666.7,374.2,1652,928
"2023-08-01 21:13:00",96490,12.49,22.24,668.8,372.2,1658,923
"2023-08-01 21:14:00",96491,12.51,22.22,668.7,374.2,1657,928
"2023-08-01 21:15:00",96492,12.51,22.19,667.7,374.2,1655,928
"2023-08-01 21:16:00",96493,12.48,22.16,670.8,373.2,1662,926
"2023-08-01 21:17:00",96494,12.5,22.14,671.8,374.2,1665,928
"2023-08-01 21:18:00",96495,12.49,22.11,670.8,375.2,1662,931
"2023-08-01 21:19:00",96496,12.5,22.08,670.8,377.2,1662,936
"2023-08-01 21:20:00",96497,12.5,22.06,669.8,377.2,1660,936
"2023-08-01 21:21:00",96498,12.51,22.03,670.8,379.3,1662,941
"2023-08-01 21:22:00",96499,12.51,22.01,673.8,376.2,1670,933
"2023-08-01 21:23:00",96500,12.5,21.98,671.8,377.2,1665,936
"2023-08-01 21:24:00",96501,12.51,21.95,673.8,376.2,1670,933
"2023-08-01 21:25:00",96502,12.5,21.93,673.8,376.2,1670,933
"2023-08-01 21:26:00",96503,12.5,21.9,674.8,376.2,1672,933
"2023-08-01 21:27:00",96504,12.5,21.88,676.8,377.2,1677,936
"2023-08-01 21:28:00",96505,12.5,21.85,677.8,378.2,1680,938
"2023-08-01 21:29:00",96506,12.49,21.83,675.8,376.2,1675,933
"2023-08-01 21:30:00",96507,12.5,21.8,675.8,375.2,1675,931
"2023-08-01 21:31:00",96508,12.5,21.78,674.8,375.2,1672,931
"2023-08-01 21:32:00",96509,12.49,21.75,674.8,376.2,1672,933
"2023-08-01 21:33:00",96510,12.5,21.73,675.8,376.2,1675,933
"2023-08-01 21:34:00",96511,12.5,21.7,676.8,376.2,1677,933
"2023-08-01 21:35:00",96512,12.5,21.68,675.8,377.2,1675,936
"2023-08-01 21:36:00",96513,12.5,21.66,676.8,377.2,1677,936
"2023-08-01 21:37:00",96514,12.5,21.63,677.8,376.2,1680,933
"2023-08-01 21:38:00",96515,12.5,21.61,677.8,376.2,1680,933
"2023-08-01 21:39:00",96516,12.5,21.59,678.8,377.2,1682,936
"2023-08-01 21:40:00",96517,12.5,21.56,677.8,379.2,1680,941
"2023-08-01 21:41:00",96518,12.5,21.54,678.8,379.2,1682,941
"2023-08-01 21:42:00",96519,12.5,21.52,678.8,378.3,1682,938
"2023-08-01 21:43:00",96520,12.5,21.5,678.8,377.2,1682,936
"2023-08-01 21:44:00",96521,12.49,21.47,677.8,377.2,1680,936
"2023-08-01 21:45:00",96522,12.5,21.45,679.8,378.3,1685,938
"2023-08-01 21:46:00",96523,12.5,21.43,679.9,378.3,1685,938
"2023-08-01 21:47:00",96524,12.51,21.41,679.8,377.2,1685,936
"2023-08-01 21:48:00",96525,12.5,21.38,678.8,376.2,1682,933
"2023-08-01 21:49:00",96526,12.51,21.36,678.8,374.2,1682,928
"2023-08-01 21:50:00",96527,12.51,21.34,678.8,376.2,1682,931
"2023-08-01 21:51:00",96528,12.51,21.32,679.8,375.2,1685,931
"2023-08-01 21:52:00",96529,12.5,21.3,681.9,377.2,1690,936
"2023-08-01 21:53:00",96530,12.51,21.28,682.8,377.2,1692,936
"2023-08-01 21:54:00",96531,12.51,21.25,682.8,378.3,1692,938
"2023-08-01 21:55:00",96532,12.51,21.23,680.9,379.2,1687,941
"2023-08-01 21:56:00",96533,12.51,21.21,682.9,379.3,1692,941
"2023-08-01 21:57:00",96534,12.51,21.19,684.9,379.3,1697,941
"2023-08-01 21:58:00",96535,12.5,21.17,684.9,380.3,1697,943
"2023-08-01 21:59:00",96536,12.51,21.15,685.9,380.2,1700,943
"2023-08-01 22:00:00",96537,12.49,21.13,685.9,379.3,1700,941
"2023-08-01 22:01:00",96538,12.51,21.11,686.9,380.3,1702,943
"2023-08-01 22:02:00",96539,12.51,21.09,685.9,379.3,1700,941
"2023-08-01 22:03:00",96540,12.5,21.07,685.9,379.3,1700,941
"2023-08-01 22:04:00",96541,12.49,21.05,685.9,381.3,1700,946
"2023-08-01 22:05:00",96542,12.5,21.03,686.9,381.3,1702,946
"2023-08-01 22:06:00",96543,12.5,21.01,686.9,380.3,1702,943
"2023-08-01 22:07:00",96544,12.5,20.99,688.9,381.3,1707,946
"2023-08-01 22:08:00",96545,12.5,20.97,688.9,381.2,1707,946
"2023-08-01 22:09:00",96546,12.5,20.95,691,379.2,1712,941
"2023-08-01 22:10:00",96547,12.49,20.94,690.9,378.7,1712,938
"2023-08-01 22:11:00",96548,12.5,20.92,689.9,379.2,1710,941
"2023-08-01 22:12:00",96549,12.5,20.9,689.9,380.2,1710,943
"2023-08-01 22:13:00",96550,12.49,20.88,693.9,380.2,1720,943
"2023-08-01 22:14:00",96551,12.5,20.86,693.9,380.3,1720,943
"2023-08-01 22:15:00",96552,12.5,20.85,693,380.3,1717,943
"2023-08-01 22:16:00",96553,12.5,20.83,691.9,380.3,1715,943
"2023-08-01 22:17:00",96554,12.5,20.81,692.9,382.3,1717,948
"2023-08-01 22:18:00",96555,12.49,20.8,691.9,383.3,1715,951
"2023-08-01 22:19:00",96556,12.5,20.78,695,382.3,1722,948
"2023-08-01 22:20:00",96557,12.5,20.76,693.9,381.3,1720,946
"2023-08-01 22:21:00",96558,12.5,20.75,690.9,381.2,1712,948
"2023-08-01 22:22:00",96559,12.5,20.73,689.9,383.3,1710,951
"2023-08-01 22:23:00",96560,12.49,20.72,689.9,380.3,1710,943
"2023-08-01 22:24:00",96561,12.5,20.7,689.9,381.3,1710,946
"2023-08-01 22:25:00",96562,12.5,20.69,688.9,381.3,1707,946
"2023-08-01 22:26:00",96563,12.49,20.67,690.9,380.3,1712,943
"2023-08-01 22:27:00",96564,12.5,20.65,690.9,382.3,1712,948
"2023-08-01 22:28:00",96565,12.51,20.64,692,383.3,1715,951
"2023-08-01 22:29:00",96566,12.5,20.63,691.9,383.3,1715,951
"2023-08-01 22:30:00",96567,12.51,20.61,695,383.3,1722,951
"2023-08-01 22:31:00",96568,12.5,20.6,695.9,386.3,1725,958
"2023-08-01 22:32:00",96569,12.5,20.58,695,385.3,1722,956
"2023-08-01 22:33:00",96570,12.5,20.57,695,385.3,1722,956
"2023-08-01 22:34:00",96571,12.5,20.55,693.9,383.3,1720,951
"2023-08-01 22:35:00",96572,12.51,20.54,695,383.3,1722,951
"2023-08-01 22:36:00",96573,12.51,20.53,693.9,385.3,1720,956
"2023-08-01 22:37:00",96574,12.51,20.51,695,385.3,1722,956
"2023-08-01 22:38:00",96575,12.5,20.5,697,385.3,1727,956
"2023-08-01 22:39:00",96576,12.5,20.49,694.9,385.3,1722,956
"2023-08-01 22:40:00",96577,12.5,20.47,697,384.3,1727,953
"2023-08-01 22:41:00",96578,12.5,20.46,696.9,384.3,1727,953
"2023-08-01 22:42:00",96579,12.5,20.45,697,383.3,1727,951
"2023-08-01 22:43:00",96580,12.5,20.43,699,383.3,1732,951
"2023-08-01 22:44:00",96581,12.5,20.42,699,383.3,1732,951
"2023-08-01 22:45:00",96582,12.49,20.41,700,385.3,1735,956
"2023-08-01 22:46:00",96583,12.5,20.39,695,383.3,1722,951
"2023-08-01 22:47:00",96584,12.49,20.38,697,384.3,1727,953
"2023-08-01 22:48:00",96585,12.5,20.37,699,384.3,1732,953
"2023-08-01 22:49:00",96586,12.49,20.36,698,384.3,1730,953
"2023-08-01 22:50:00",96587,12.49,20.34,702,385.3,1740,953
"2023-08-01 22:51:00",96588,12.49,20.33,702,385.3,1740,956
"2023-08-01 22:52:00",96589,12.51,20.32,700,384.3,1735,953
"2023-08-01 22:53:00",96590,12.51,20.3,700,385.3,1735,956
"2023-08-01 22:54:00",96591,12.51,20.29,699,384.3,1732,953
"2023-08-01 22:55:00",96592,12.5,20.28,698,387.3,1730,961
"2023-08-01 22:56:00",96593,12.51,20.26,700,384.3,1735,953
"2023-08-01 22:57:00",96594,12.51,20.25,701,385.2,1737,956
"2023-08-01 22:58:00",96595,12.5,20.24,702,386.3,1740,958
"2023-08-01 22:59:00",96596,12.5,20.22,703,387.3,1742,961
"2023-08-01 23:00:00",96597,12.49,20.21,704,387.3,1745,961
"2023-08-01 23:01:00",96598,12.49,20.2,703,385.3,1742,956
"2023-08-01 23:02:00",96599,12.5,20.18,704,386.3,1745,958
"2023-08-01 23:03:00",96600,12.5,20.17,704,386.3,1745,958
"2023-08-01 23:04:00",96601,12.5,20.15,706,386.3,1750,958
"2023-08-01 23:05:00",96602,12.5,20.14,705,386.3,1747,958
"2023-08-01 23:06:00",96603,12.5,20.12,705,387.3,1747,961
"2023-08-01 23:07:00",96604,12.5,20.11,705,387.3,1747,961
"2023-08-01 23:08:00",96605,12.5,20.1,704,388.3,1745,963
"2023-08-01 23:09:00",96606,12.48,20.08,706,388.3,1750,963
"2023-08-01 23:10:00",96607,12.5,20.07,705,387.3,1747,961
"2023-08-01 23:11:00",96608,12.49,20.05,707,390.3,1752,968
"2023-08-01 23:12:00",96609,12.49,20.04,707,391.3,1752,971
"2023-08-01 23:13:00",96610,12.5,20.02,705,390.3,1747,968
"2023-08-01 23:14:00",96611,12.5,20.01,708,390.3,1755,968
"2023-08-01 23:15:00",96612,12.5,19.99,708,390.3,1755,968
"2023-08-01 23:16:00",96613,12.49,19.98,708,390.3,1755,968
"2023-08-01 23:17:00",96614,12.5,19.97,711.1,386.3,1762,958
"2023-08-01 23:18:00",96615,12.5,19.95,707,386.3,1752,958
"2023-08-01 23:19:00",96616,12.5,19.94,708,387.3,1755,961
"2023-08-01 23:20:00",96617,12.5,19.92,710.1,386.3,1760,958
"2023-08-01 23:21:00",96618,12.5,19.91,710,383.3,1760,951
"2023-08-01 23:22:00",96619,12.5,19.89,712.1,387.3,1765,961
"2023-08-01 23:23:00",96620,12.5,19.88,711.1,389.3,1762,966
"2023-08-01 23:24:00",96621,12.5,19.86,713.1,388.3,1767,963
"2023-08-01 23:25:00",96622,12.49,19.85,712,388.3,1765,963
"2023-08-01 23:26:00",96623,12.5,19.83,711.1,387.3,1762,961
"2023-08-01 23:27:00",96624,12.48,19.82,710.1,387.3,1760,961
"2023-08-01 23:28:00",96625,12.49,19.8,711.1,389.3,1762,966
"2023-08-01 23:29:00",96626,12.49,19.79,713.1,391.3,1767,971
"2023-08-01 23:30:00",96627,12.5,19.77,713.1,389.3,1767,966
"2023-08-01 23:31:00",96628,12.49,19.76,713.1,392.3,1767,973
"2023-08-01 23:32:00",96629,12.5,19.74,714.1,391.3,1770,971
"2023-08-01 23:33:00",96630,12.49,19.73,716.1,391.3,1775,971
"2023-08-01 23:34:00",96631,12.5,19.71,716.1,392.3,1775,973
"2023-08-01 23:35:00",96632,12.5,19.7,714.1,392.3,1770,973
"2023-08-01 23:36:00",96633,12.48,19.68,714.1,390.3,1770,968
"2023-08-01 23:37:00",96634,12.5,19.67,715.1,388.3,1772,963
"2023-08-01 23:38:00",96635,12.48,19.65,716.1,390.3,1775,968
"2023-08-01 23:39:00",96636,12.49,19.64,718.1,389.3,1780,966
"2023-08-01 23:40:00",96637,12.49,19.63,718.1,387.3,1780,961
"2023-08-01 23:41:00",96638,12.5,19.61,718.1,396.3,1780,983
"2023-08-01 23:42:00",96639,12.5,19.6,718.1,394.3,1780,978
"2023-08-01 23:43:00",96640,12.49,19.58,717.1,393.3,1777,976
"2023-08-01 23:44:00",96641,12.49,19.57,717.1,393.3,1777,976
"2023-08-01 23:45:00",96642,12.5,19.55,718.1,392.3,1780,973
"2023-08-01 23:46:00",96643,12.5,19.54,719.1,391.3,1782,971
"2023-08-01 23:47:00",96644,12.5,19.53,720.1,391.3,1785,971
"2023-08-01 23:48:00",96645,12.5,19.51,721.1,393.4,1787,976
"2023-08-01 23:49:00",96646,12.5,19.5,722.1,391.3,1790,971
"2023-08-01 23:50:00",96647,12.48,19.48,722.1,392.3,1790,973
"2023-08-01 23:51:00",96648,12.48,19.47,721.1,393.3,1787,976
"2023-08-01 23:52:00",96649,12.47,19.45,723.1,394.3,1792,978
"2023-08-01 23:53:00",96650,12.49,19.44,722.1,392.3,1790,973
"2023-08-01 23:54:00",96651,12.49,19.43,721.1,392.3,1787,973
"2023-08-01 23:55:00",96652,12.5,19.41,723.1,394.3,1792,978
"2023-08-01 23:56:00",96653,12.5,19.4,725.2,394.3,1797,978
"2023-08-01 23:57:00",96654,12.49,19.38,720.1,394.3,1785,978
"2023-08-01 23:58:00",96655,12.5,19.37,722.2,393.3,1790,976
"2023-08-01 23:59:00",96656,12.49,19.35,723.1,393.3,1792,976
"2023-08-02 00:00:00",96657,12.49,19.34,725.2,393.3,1797,976
"2023-08-02 00:01:00",96658,12.48,19.33,730.2,393.3,1810,976
"2023-08-02 00:02:00",96659,12.5,19.31,728.2,393.3,1805,976
"2023-08-02 00:03:00",96660,12.5,19.3,728.2,394.3,1805,978
"2023-08-02 00:04:00",96661,12.49,19.28,726.2,394.3,1800,978
"2023-08-02 00:05:00",96662,12.5,19.27,726.2,393.3,1800,976
"2023-08-02 00:06:00",96663,12.48,19.26,726.2,395.3,1800,981
"2023-08-02 00:07:00",96664,12.49,19.24,731.2,394.3,1812,978
"2023-08-02 00:08:00",96665,12.49,19.23,730.2,393.3,1810,976
"2023-08-02 00:09:00",96666,12.49,19.21,728.2,395.3,1805,981
"2023-08-02 00:10:00",96667,12.5,19.2,729.2,393.3,1807,976
"2023-08-02 00:11:00",96668,12.49,19.19,730.2,394.3,1810,978
"2023-08-02 00:12:00",96669,12.5,19.17,729.2,394.3,1807,978
"2023-08-02 00:13:00",96670,12.5,19.16,729.2,394.3,1810,978
"2023-08-02 00:14:00",96671,12.49,19.15,729.2,390.3,1807,968
"2023-08-02 00:15:00",96672,12.49,19.13,729.2,392.3,1807,973
"2023-08-02 00:16:00",96673,12.5,19.12,729.2,397.4,1807,986
"2023-08-02 00:17:00",96674,12.49,19.11,731.2,395.3,1812,981
"2023-08-02 00:18:00",96675,12.5,19.09,732.2,395.3,1815,981
"2023-08-02 00:19:00",96676,12.49,19.08,732.2,395.3,1815,981
"2023-08-02 00:20:00",96677,12.48,19.07,733.2,394.3,1817,978
"2023-08-02 00:21:00",96678,12.49,19.05,732.2,394.3,1815,978
"2023-08-02 00:22:00",96679,12.5,19.04,733.2,395.3,1817,983
"2023-08-02 00:23:00",96680,12.48,19.03,732.2,395.3,1815,981
"2023-08-02 00:24:00",96681,12.49,19.01,731.2,395.3,1812,981
"2023-08-02 00:25:00",96682,12.5,19,729.2,395.3,1807,981
"2023-08-02 00:26:00",96683,12.49,18.99,729.2,396.3,1807,983
"2023-08-02 00:27:00",96684,12.47,18.97,732.2,396.3,1815,983
"2023-08-02 00:28:00",96685,12.49,18.96,733.2,397.4,1817,986
"2023-08-02 00:29:00",96686,12.5,18.95,736.2,398.3,1825,988
"2023-08-02 00:30:00",96687,12.49,18.93,735.2,399.4,1822,991
"2023-08-02 00:31:00",96688,12.5,18.92,734.2,399.3,1820,991
"2023-08-02 00:32:00",96689,12.5,18.91,735.2,398.4,1820,988
"2023-08-02 00:33:00",96690,12.49,18.89,734.2,401.4,1820,996
"2023-08-02 00:34:00",96691,12.5,18.88,734.2,396.3,1820,983
"2023-08-02 00:35:00",96692,12.5,18.87,736.3,399.4,1825,991
"2023-08-02 00:36:00",96693,12.5,18.85,740.3,400.3,1835,993
"2023-08-02 00:37:00",96694,12.48,18.84,741.3,398.3,1837,988
"2023-08-02 00:38:00",96695,12.5,18.83,741.3,400.3,1837,993
"2023-08-02 00:39:00",96696,12.49,18.81,739.3,401.4,1832,996
"2023-08-02 00:40:00",96697,12.5,18.8,740.3,401.4,1835,996
"2023-08-02 00:41:00",96698,12.49,18.79,739.3,399.3,1832,991
"2023-08-02 00:42:00",96699,12.48,18.78,739.3,399.3,1832,991
"2023-08-02 00:43:00",96700,12.5,18.76,738.2,399.3,1830,991
"2023-08-02 00:44:00",96701,12.49,18.75,738.3,400.4,1830,993
"2023-08-02 00:45:00",96702,12.5,18.74,740.3,402.4,1835,998
"2023-08-02 00:46:00",96703,12.49,18.72,740.3,400.3,1835,993
"2023-08-02 00:47:00",96704,12.49,18.71,744.3,400.3,1845,993
"2023-08-02 00:48:00",96705,12.5,18.7,742.3,401.4,1840,996
"2023-08-02 00:49:00",96706,12.5,18.69,740.3,400.4,1835,993
"2023-08-02 00:50:00",96707,12.47,18.67,741.3,398.4,1837,988
"2023-08-02 00:51:00",96708,12.48,18.66,748.3,399.3,1857,991
"2023-08-02 00:52:00",96709,12.49,18.65,749.3,401.4,1857,996
"2023-08-02 00:53:00",96710,12.48,18.64,749.3,402.4,1857,998
"2023-08-02 00:54:00",96711,12.48,18.62,748.3,401.4,1855,996
"2023-08-02 00:55:00",96712,12.49,18.61,750.4,402.4,1860,998
"2023-08-02 00:56:00",96713,12.48,18.6,751.4,403.4,1862,1002
"2023-08-02 00:57:00",96714,12.49,18.59,750.4,402.4,1860,998
"2023-08-02 00:58:00",96715,12.48,18.57,750.4,401.4,1860,996
"2023-08-02 00:59:00",96716,12.49,18.56,752.4,405.4,1865,1006
"2023-08-02 01:00:00",96717,12.48,18.55,752.4,403.4,1865,1001
"2023-08-02 01:01:00",96718,12.48,18.54,755.4,404.4,1872,1003
"2023-08-02 01:02:00",96719,12.5,18.52,759.4,404.4,1882,1003
"2023-08-02 01:03:00",96720,12.48,18.51,755.4,405.4,1872,1006
"2023-08-02 01:04:00",96721,12.5,18.5,757.4,404.4,1877,1003
"2023-08-02 01:05:00",96722,12.5,18.48,758.4,402.4,1880,998
"2023-08-02 01:06:00",96723,12.5,18.47,759.4,403.4,1882,1001
"2023-08-02 01:07:00",96724,12.49,18.46,758.4,405.4,1880,1006
"2023-08-02 01:08:00",96725,12.5,18.45,760.4,403.4,1885,1001
"2023-08-02 01:09:00",96726,12.49,18.43,764.5,404.4,1895,1003
"2023-08-02 01:10:00",96727,12.5,18.42,762.4,403.4,1889,1001
"2023-08-02 01:11:00",96728,12.49,18.41,760.4,404.4,1885,1003
"2023-08-02 01:12:00",96729,12.5,18.4,762.4,404.4,1890,1006
"2023-08-02 01:13:00",96730,12.49,18.38,760.4,404.4,1885,1003
"2023-08-02 01:14:00",96731,12.48,18.37,761.4,404.4,1887,1003
"2023-08-02 01:15:00",96732,12.49,18.36,764.5,405.4,1895,1006
"2023-08-02 01:16:00",96733,12.5,18.35,763.5,405.4,1892,1006
"2023-08-02 01:17:00",96734,12.5,18.33,763.4,403.4,1892,1001
"2023-08-02 01:18:00",96735,12.5,18.32,763.4,403.4,1892,1001
"2023-08-02 01:19:00",96736,12.49,18.31,763.4,404.4,1892,1003
"2023-08-02 01:20:00",96737,12.5,18.29,762.4,405.4,1890,1006
"2023-08-02 01:21:00",96738,12.5,18.28,764.5,402.4,1895,998
"2023-08-02 01:22:00",96739,12.49,18.27,764.5,403.4,1895,1001
"2023-08-02 01:23:00",96740,12.5,18.26,764.5,405.4,1895,1006
"2023-08-02 01:24:00",96741,12.5,18.24,766.4,407.4,1900,1011
"2023-08-02 01:25:00",96742,12.5,18.23,764.5,406.4,1895,1008
"2023-08-02 01:26:00",96743,12.47,18.22,764.5,406.4,1895,1008
"2023-08-02 01:27:00",96744,12.49,18.21,763.4,406.4,1892,1008
"2023-08-02 01:28:00",96745,12.49,18.19,764.4,409.4,1895,1014
"2023-08-02 01:29:00",96746,12.48,18.18,765.5,405.4,1897,1006
"2023-08-02 01:30:00",96747,12.49,18.17,766.4,405.4,1900,1006
"2023-08-02 01:31:00",96748,12.5,18.16,765.5,404.4,1897,1003
"2023-08-02 01:32:00",96749,12.5,18.15,767.4,405.4,1902,1006
"2023-08-02 01:33:00",96750,12.49,18.13,770.5,405.4,1910,1006
"2023-08-02 01:34:00",96751,12.49,18.12,770.5,404.4,1910,1003
"2023-08-02 01:35:00",96752,12.5,18.11,771.5,404.4,1912,1003
"2023-08-02 01:36:00",96753,12.5,18.1,772.5,407.4,1915,1011
"2023-08-02 01:37:00",96754,12.49,18.09,771.5,407.4,1912,1011
"2023-08-02 01:38:00",96755,12.47,18.08,770.5,407.4,1910,1011
"2023-08-02 01:39:00",96756,12.5,18.06,768.5,409.4,1905,1016
"2023-08-02 01:40:00",96757,12.5,18.05,768.5,407.4,1905,1011
"2023-08-02 01:41:00",96758,12.49,18.04,768.5,408.4,1905,1013
"2023-08-02 01:42:00",96759,12.5,18.03,772.5,407.4,1915,1011
"2023-08-02 01:43:00",96760,12.48,18.02,767.5,406.4,1902,1008
"2023-08-02 01:44:00",96761,12.49,18.01,768.5,405.4,1905,1006
"2023-08-02 01:45:00",96762,12.48,18,770.5,406.4,1910,1008
"2023-08-02 01:46:00",96763,12.5,17.99,771.5,407.4,1912,1011
"2023-08-02 01:47:00",96764,12.5,17.98,771.5,405.4,1912,1006
"2023-08-02 01:48:00",96765,12.49,17.97,772.5,405.4,1915,1006
