"TOA5","CR6Series","CR6","11604","CR6.Std.09.02 RF4xx.01.01","CPU:230526_30s_sw_v1.CR6","51056","Table1"
"2023-08-17 23:56:00",119693,12.5,20.1,783.6,599.9,1942,1488
"2023-08-17 23:57:00",119694,12.5,20.08,782.6,602,1940,1493
"2023-08-17 23:58:00",119695,12.5,20.07,782.6,603,1940,1496
"2023-08-17 23:59:00",119696,12.49,20.05,785.6,607,1947,1506
"2023-08-18 00:00:00",119697,12.5,20.04,784.6,608,1945,1509
"2023-08-18 00:01:00",119698,12.5,20.03,785.6,606,1947,1503
"2023-08-18 00:02:00",119699,12.5,20.01,785.6,605,1947,1501
"2023-08-18 00:03:00",119700,12.5,20,785.6,606,1947,1503
"2023-08-18 00:04:00",119701,12.5,19.99,786.6,608,1950,1508
"2023-08-18 00:05:00",119702,12.49,19.97,791.6,610,1962,1513
"2023-08-18 00:06:00",119703,12.5,19.96,788.7,609,1955,1511
"2023-08-18 00:07:00",119704,12.49,19.95,789.6,610,1957,1513
"2023-08-18 00:08:00",119705,12.5,19.94,790.7,611,1960,1516
"2023-08-18 00:09:00",119706,12.5,19.92,791.7,613,1962,1521
"2023-08-18 00:10:00",119707,12.5,19.91,790.7,612.1,1960,1519
"2023-08-18 00:11:00",119708,12.5,19.9,787.7,611,1952,1516
"2023-08-18 00:12:00",119709,12.49,19.89,787.7,612,1952,1518
"2023-08-18 00:13:00",119710,12.5,19.87,788.6,617.1,1955,1531
"2023-08-18 00:14:00",119711,12.5,19.86,795.7,617.1,1972,1531
"2023-08-18 00:15:00",119712,12.5,19.85,795.7,619.1,1972,1536
"2023-08-18 00:16:00",119713,12.5,19.84,792.7,623.1,1965,1546
"2023-08-18 00:17:00",119714,12.5,19.82,793.7,624.1,1967,1548
"2023-08-18 00:18:00",119715,12.49,19.81,794.7,624.1,1970,1548
"2023-08-18 00:19:00",119716,12.48,19.8,789.6,623.1,1957,1546
"2023-08-18 00:20:00",119717,12.5,19.79,791.6,623.1,1962,1546
"2023-08-18 00:21:00",119718,12.5,19.78,794.7,622.8,1970,1546
"2023-08-18 00:22:00",119719,12.49,19.77,794.7,624.1,1970,1548
"2023-08-18 00:23:00",119720,12.49,19.75,793.6,627.2,1967,1556
"2023-08-18 00:24:00",119721,12.5,19.74,795.7,627.2,1972,1556
"2023-08-18 00:25:00",119722,12.49,19.73,796.7,627.2,1975,1556
"2023-08-18 00:26:00",119723,12.5,19.72,797.7,629.1,1977,1561
"2023-08-18 00:27:00",119724,12.49,19.71,798.7,632.2,1980,1568
"2023-08-18 00:28:00",119725,12.49,19.69,799.7,632.2,1982,1568
"2023-08-18 00:29:00",119726,12.5,19.68,801,630.1,1985,1563
"2023-08-18 00:30:00",119727,12.5,19.67,801,631.2,1985,1566
"2023-08-18 00:31:00",119728,12.5,19.66,799.7,630.1,1982,1563
"2023-08-18 00:32:00",119729,12.5,19.65,801,630.2,1985,1563
"2023-08-18 00:33:00",119730,12.49,19.64,801,633.2,1984,1571
"2023-08-18 00:34:00",119731,12.5,19.62,801,638.2,1985,1583
"2023-08-18 00:35:00",119732,12.5,19.61,802,636.2,1987,1578
"2023-08-18 00:36:00",119733,12.48,19.6,803,638.2,1990,1583
"2023-08-18 00:37:00",119734,12.5,19.59,803,639.2,1990,1586
"2023-08-18 00:38:00",119735,12.49,19.58,805,639.2,1995,1586
"2023-08-18 00:39:00",119736,12.49,19.57,805,638.2,1995,1583
"2023-08-18 00:40:00",119737,12.5,19.56,808,639.2,2002,1586
"2023-08-18 00:41:00",119738,12.5,19.55,809,642.3,2005,1593
"2023-08-18 00:42:00",119739,12.5,19.54,813,641.2,2015,1591
"2023-08-18 00:43:00",119740,12.5,19.53,814,650.3,2017,1613
"2023-08-18 00:44:00",119741,12.5,19.51,812,649.3,2012,1611
"2023-08-18 00:45:00",119742,12.5,19.5,811,648.3,2009,1608
"2023-08-18 00:46:00",119743,12.49,19.49,811,646.3,2010,1603
"2023-08-18 00:47:00",119744,12.5,19.48,812,645.3,2012,1601
"2023-08-18 00:48:00",119745,12.5,19.47,814,647.3,2017,1606
"2023-08-18 00:49:00",119746,12.5,19.46,814,647.3,2017,1606
"2023-08-18 00:50:00",119747,12.49,19.45,812,649.3,2012,1611
"2023-08-18 00:51:00",119748,12.5,19.44,812,651.3,2012,1616
"2023-08-18 00:52:00",119749,12.5,19.44,817,651.3,2025,1616
"2023-08-18 00:53:00",119750,12.5,19.43,816,651.3,2022,1616
"2023-08-18 00:54:00",119751,12.48,19.42,815,652.3,2019,1618
"2023-08-18 00:55:00",119752,12.49,19.41,815,653.4,2019,1621
"2023-08-18 00:56:00",119753,12.5,19.4,817,654.3,2025,1623
"2023-08-18 00:57:00",119754,12.5,19.39,816,655.4,2024,1626
"2023-08-18 00:58:00",119755,12.49,19.38,817,656.3,2025,1628
"2023-08-18 00:59:00",119756,12.5,19.37,816,656.3,2022,1628
"2023-08-18 01:00:00",119757,12.5,19.36,816,655.3,2022,1626
"2023-08-18 01:01:00",119758,12.5,19.36,816,664.4,2022,1648
"2023-08-18 01:02:00",119759,12.49,19.35,815,664.4,2020,1648
"2023-08-18 01:03:00",119760,12.49,19.34,815,665.4,2020,1651
"2023-08-18 01:04:00",119761,12.49,19.33,817,666.5,2025,1653
"2023-08-18 01:05:00",119762,12.5,19.32,817,665.4,2025,1651
"2023-08-18 01:06:00",119763,12.5,19.31,819,666.4,2029,1653
"2023-08-18 01:07:00",119764,12.5,19.31,820,663.4,2032,1646
"2023-08-18 01:08:00",119765,12.5,19.3,823,665.4,2039,1651
"2023-08-18 01:09:00",119766,12.49,19.29,822,662.4,2037,1643
"2023-08-18 01:10:00",119767,12.49,19.28,823,665.4,2039,1651
"2023-08-18 01:11:00",119768,12.49,19.27,822,668.5,2037,1658
"2023-08-18 01:12:00",119769,12.49,19.27,823,670.5,2039,1663
"2023-08-18 01:13:00",119770,12.49,19.26,823,670.5,2039,1663
"2023-08-18 01:14:00",119771,12.48,19.25,825,670.5,2044,1663
"2023-08-18 01:15:00",119772,12.48,19.24,826,672.5,2047,1668
"2023-08-18 01:16:00",119773,12.5,19.24,826,671.4,2047,1666
"2023-08-18 01:17:00",119774,12.5,19.23,825,672.5,2044,1668
"2023-08-18 01:18:00",119775,12.5,19.22,823,675.5,2039,1676
"2023-08-18 01:19:00",119776,12.5,19.21,822,674.5,2037,1673
"2023-08-18 01:20:00",119777,12.49,19.21,825,677.5,2044,1681
"2023-08-18 01:21:00",119778,12.49,19.2,827,677.5,2049,1681
"2023-08-18 01:22:00",119779,12.5,19.19,827,675.5,2049,1676
"2023-08-18 01:23:00",119780,12.5,19.18,827,677.5,2049,1681
"2023-08-18 01:24:00",119781,12.5,19.18,827,683.6,2049,1696
"2023-08-18 01:25:00",119782,12.49,19.17,830,682.5,2057,1693
"2023-08-18 01:26:00",119783,12.5,19.16,831,682.5,2059,1694
"2023-08-18 01:27:00",119784,12.48,19.16,832,683.6,2062,1696
"2023-08-18 01:28:00",119785,12.49,19.15,833,681.5,2064,1691
"2023-08-18 01:29:00",119786,12.49,19.14,834,683.6,2067,1696
"2023-08-18 01:30:00",119787,12.5,19.13,833,683.6,2064,1696
"2023-08-18 01:31:00",119788,12.5,19.13,833,684.6,2064,1698
"2023-08-18 01:32:00",119789,12.49,19.12,834,684.6,2067,1698
"2023-08-18 01:33:00",119790,12.5,19.11,834,688.6,2067,1708
"2023-08-18 01:34:00",119791,12.48,19.11,836,690.6,2072,1713
"2023-08-18 01:35:00",119792,12.49,19.1,840,689.6,2082,1711
"2023-08-18 01:36:00",119793,12.49,19.09,839,689.6,2079,1711
"2023-08-18 01:37:00",119794,12.48,19.09,838,690.6,2077,1713
"2023-08-18 01:38:00",119795,12.49,19.08,839,689.6,2079,1711
"2023-08-18 01:39:00",119796,12.49,19.07,840,692.6,2082,1718
"2023-08-18 01:40:00",119797,12.49,19.06,843,691.6,2089,1716
"2023-08-18 01:41:00",119798,12.5,19.06,845,692.6,2094,1718
"2023-08-18 01:42:00",119799,12.5,19.05,846,693.6,2097,1721
"2023-08-18 01:43:00",119800,12.5,19.04,849,693.6,2104,1721
"2023-08-18 01:44:00",119801,12.49,19.04,849,693.6,2104,1718
"2023-08-18 01:45:00",119802,12.5,19.03,848,692.6,2102,1718
"2023-08-18 01:46:00",119803,12.5,19.02,848,695.7,2102,1726
"2023-08-18 01:47:00",119804,12.49,19.02,851,695.6,2109,1726
"2023-08-18 01:48:00",119805,12.5,19.01,852,697.6,2112,1731
"2023-08-18 01:49:00",119806,12.49,19,852,702.7,2112,1741
"2023-08-18 01:50:00",119807,12.49,19,852,703.7,2112,1746
"2023-08-18 01:51:00",119808,12.5,18.99,853,703.7,2114,1746
"2023-08-18 01:52:00",119809,12.5,18.99,852,703.7,2112,1746
"2023-08-18 01:53:00",119810,12.5,18.98,853,703.7,2114,1746
"2023-08-18 01:54:00",119811,12.48,18.97,855,705.8,2119,1751
"2023-08-18 01:55:00",119812,12.5,18.97,854,705.7,2117,1751
"2023-08-18 01:56:00",119813,12.5,18.96,857,708.7,2124,1758
"2023-08-18 01:57:00",119814,12.5,18.95,854,709.7,2117,1761
"2023-08-18 01:58:00",119815,12.5,18.95,854,710.8,2117,1763
"2023-08-18 01:59:00",119816,12.5,18.94,856,712.8,2122,1768
"2023-08-18 02:00:00",119817,12.48,18.93,859,712.8,2129,1768
"2023-08-18 02:01:00",119818,12.5,18.93,859,712.8,2129,1768
"2023-08-18 02:02:00",119819,12.49,18.92,859,714.8,2129,1773
"2023-08-18 02:03:00",119820,12.5,18.91,863,716.8,2139,1778
"2023-08-18 02:04:00",119821,12.49,18.91,863,718.9,2139,1783
"2023-08-18 02:05:00",119822,12.5,18.9,864,716.8,2142,1778
"2023-08-18 02:06:00",119823,12.49,18.9,866,720.9,2147,1788
"2023-08-18 02:07:00",119824,12.5,18.89,866,720.9,2147,1788
"2023-08-18 02:08:00",119825,12.49,18.88,865,719.8,2144,1786
"2023-08-18 02:09:00",119826,12.5,18.88,866,720.9,2147,1788
"2023-08-18 02:10:00",119827,12.5,18.87,866,725.9,2147,1801
"2023-08-18 02:11:00",119828,12.5,18.86,868,724.9,2152,1798
"2023-08-18 02:12:00",119829,12.5,18.86,867,727.9,2149,1806
"2023-08-18 02:13:00",119830,12.5,18.85,868,725.9,2152,1801
"2023-08-18 02:14:00",119831,12.5,18.84,870,731.9,2157,1816
"2023-08-18 02:15:00",119832,12.5,18.84,869,730.9,2154,1813
"2023-08-18 02:16:00",119833,12.48,18.83,873,732.9,2164,1818
"2023-08-18 02:17:00",119834,12.5,18.82,871,731.9,2159,1816
"2023-08-18 02:18:00",119835,12.5,18.82,875,737,2169,1828
"2023-08-18 02:19:00",119836,12.5,18.81,872,734,2162,1821
"2023-08-18 02:20:00",119837,12.5,18.8,873,731.9,2164,1816
"2023-08-18 02:21:00",119838,12.49,18.8,875,740,2169,1836
"2023-08-18 02:22:00",119839,12.5,18.79,875,739,2169,1833
"2023-08-18 02:23:00",119840,12.5,18.78,876,738,2172,1831
"2023-08-18 02:24:00",119841,12.49,18.78,876,738,2172,1831
"2023-08-18 02:25:00",119842,12.5,18.77,877,740,2174,1836
"2023-08-18 02:26:00",119843,12.5,18.76,876,741,2172,1838
"2023-08-18 02:27:00",119844,12.49,18.76,876,740,2172,1836
"2023-08-18 02:28:00",119845,12.49,18.75,880,742,2182,1841
"2023-08-18 02:29:00",119846,12.49,18.74,879,745,2179,1848
"2023-08-18 02:30:00",119847,12.5,18.74,880,743,2182,1843
"2023-08-18 02:31:00",119848,12.5,18.73,882,745,2187,1848
"2023-08-18 02:32:00",119849,12.5,18.73,882,745,2187,1848
"2023-08-18 02:33:00",119850,12.5,18.72,883,745,2189,1848
"2023-08-18 02:34:00",119851,12.49,18.71,883,752.1,2189,1866
"2023-08-18 02:35:00",119852,12.48,18.71,885,752.1,2194,1868
"2023-08-18 02:36:00",119853,12.5,18.7,884,751.1,2192,1863
"2023-08-18 02:37:00",119854,12.5,18.7,884,753.1,2192,1868
"2023-08-18 02:38:00",119855,12.5,18.69,885,753.1,2194,1868
"2023-08-18 02:39:00",119856,12.49,18.68,886,755.1,2197,1873
"2023-08-18 02:40:00",119857,12.5,18.68,887,758.1,2199,1881
"2023-08-18 02:41:00",119858,12.49,18.67,883,758.1,2189,1881
"2023-08-18 02:42:00",119859,12.5,18.67,884,758.1,2192,1881
"2023-08-18 02:43:00",119860,12.5,18.66,889,759.1,2204,1883
"2023-08-18 02:44:00",119861,12.5,18.65,889,759.1,2204,1883
"2023-08-18 02:45:00",119862,12.49,18.65,891,762.2,2209,1891
"2023-08-18 02:46:00",119863,12.49,18.64,888,761.1,2201,1888
"2023-08-18 02:47:00",119864,12.48,18.64,887,761.1,2199,1888
"2023-08-18 02:48:00",119865,12.5,18.63,887,765.2,2199,1898
"2023-08-18 02:49:00",119866,12.47,18.62,889,765.2,2204,1898
"2023-08-18 02:50:00",119867,12.5,18.62,892,764.2,2211,1896
"2023-08-18 02:51:00",119868,12.5,18.61,894,764.2,2216,1896
"2023-08-18 02:52:00",119869,12.5,18.61,894,766.2,2217,1901
"2023-08-18 02:53:00",119870,12.49,18.6,893,768.2,2214,1906
"2023-08-18 02:54:00",119871,12.49,18.59,894,768.2,2217,1906
"2023-08-18 02:55:00",119872,12.5,18.59,895,769.2,2222,1908
"2023-08-18 02:56:00",119873,12.48,18.58,897,769.2,2224,1908
"2023-08-18 02:57:00",119874,12.5,18.57,898,769.2,2227,1908
"2023-08-18 02:58:00",119875,12.48,18.57,896,771.2,2221,1913
"2023-08-18 02:59:00",119876,12.5,18.56,895,776.3,2219,1926
"2023-08-18 03:00:00",119877,12.5,18.55,897,774.3,2224,1921
"2023-08-18 03:01:00",119878,12.49,18.55,896,775.3,2221,1923
"2023-08-18 03:02:00",119879,12.49,18.54,897,775.3,2224,1923
"2023-08-18 03:03:00",119880,12.49,18.53,896,777.3,2221,1928
"2023-08-18 03:04:00",119881,12.5,18.53,895,778.3,2219,1931
"2023-08-18 03:05:00",119882,12.5,18.52,896,778.3,2221,1931
"2023-08-18 03:06:00",119883,12.49,18.51,901,777.3,2234,1928
"2023-08-18 03:07:00",119884,12.5,18.51,900,779.3,2231,1933
"2023-08-18 03:08:00",119885,12.5,18.5,900,779.3,2231,1933
"2023-08-18 03:09:00",119886,12.5,18.49,902,781.3,2236,1938
"2023-08-18 03:10:00",119887,12.49,18.49,901,782.3,2234,1941
"2023-08-18 03:11:00",119888,12.5,18.48,900,785.3,2234,1948
"2023-08-18 03:12:00",119889,12.5,18.47,901,785.3,2234,1948
"2023-08-18 03:13:00",119890,12.49,18.47,899,786.4,2229,1951
"2023-08-18 03:14:00",119891,12.49,18.46,897,786.3,2224,1951
"2023-08-18 03:15:00",119892,12.49,18.45,900,787.3,2231,1953
"2023-08-18 03:16:00",119893,12.47,18.45,901,792.4,2234,1966
"2023-08-18 03:17:00",119894,12.5,18.44,901,791.4,2234,1963
"2023-08-18 03:18:00",119895,12.5,18.43,905,790.4,2244,1961
"2023-08-18 03:19:00",119896,12.48,18.43,903,791.4,2239,1963
"2023-08-18 03:20:00",119897,12.48,18.42,903,790.4,2241,1961
"2023-08-18 03:21:00",119898,12.5,18.41,906,791.4,2246,1963
"2023-08-18 03:22:00",119899,12.49,18.41,907,791.2,2249,1961
"2023-08-18 03:23:00",119900,12.5,18.4,905,791.4,2244,1963
"2023-08-18 03:24:00",119901,12.5,18.4,905,794.4,2244,1971
"2023-08-18 03:25:00",119902,12.48,18.39,905,795.4,2244,1973
"2023-08-18 03:26:00",119903,12.5,18.38,906,798.4,2246,1981
"2023-08-18 03:27:00",119904,12.5,18.38,906,800,2246,1986
"2023-08-18 03:28:00",119905,12.5,18.37,908,802,2251,1991
"2023-08-18 03:29:00",119906,12.49,18.37,907,805,2249,1996
"2023-08-18 03:30:00",119907,12.48,18.36,906,802,2246,1991
"2023-08-18 03:31:00",119908,12.49,18.35,908,804,2251,1993
"2023-08-18 03:32:00",119909,12.49,18.35,911,803,2259,1993
"2023-08-18 03:33:00",119910,12.5,18.34,911,803,2259,1993
"2023-08-18 03:34:00",119911,12.49,18.34,911,805,2259,1998
"2023-08-18 03:35:00",119912,12.48,18.34,910,808,2256,2006
"2023-08-18 03:36:00",119913,12.5,18.33,910,809,2256,2006
"2023-08-18 03:37:00",119914,12.5,18.33,909,809,2254,2006
"2023-08-18 03:38:00",119915,12.49,18.32,906,810,2246,2008
"2023-08-18 03:39:00",119916,12.5,18.32,914,813,2266,2016
"2023-08-18 03:40:00",119917,12.5,18.32,914,812,2266,2013
"2023-08-18 03:41:00",119918,12.49,18.32,915,812,2269,2013
"2023-08-18 03:42:00",119919,12.5,18.31,915,814,2269,2018
"2023-08-18 03:43:00",119920,12.5,18.31,915,813,2269,2016
"2023-08-18 03:44:00",119921,12.48,18.31,911,812,2259,2013
"2023-08-18 03:45:00",119922,12.49,18.31,920,815,2279,2021
"2023-08-18 03:46:00",119923,12.49,18.31,920,818,2281,2028
"2023-08-18 03:47:00",119924,12.49,18.31,921,817,2281,2026
"2023-08-18 03:48:00",119925,12.49,18.31,915,820,2269,2033
"2023-08-18 03:49:00",119926,12.49,18.31,916,821,2271,2036
"2023-08-18 03:50:00",119927,12.49,18.31,918,821,2276,2036
"2023-08-18 03:51:00",119928,12.48,18.31,917,820,2274,2033
"2023-08-18 03:52:00",119929,12.49,18.31,922,820,2281,2033
"2023-08-18 03:53:00",119930,12.48,18.32,921,824,2281,2043
"2023-08-18 03:54:00",119931,12.48,18.32,921,823,2281,2041
"2023-08-18 03:55:00",119932,12.49,18.32,921,824,2281,2043
"2023-08-18 03:56:00",119933,12.48,18.32,920,824,2279,2043
"2023-08-18 03:57:00",119934,12.49,18.32,920,826,2281,2048
"2023-08-18 03:58:00",119935,12.48,18.33,920,828,2279,2053
"2023-08-18 03:59:00",119936,12.49,18.33,921,830,2281,2058
"2023-08-18 04:00:00",119937,12.49,18.33,922,830,2284,2058
"2023-08-18 04:01:00",119938,12.49,18.34,924,832,2289,2063
"2023-08-18 04:02:00",119939,12.49,18.34,923,834,2286,2068
"2023-08-18 04:03:00",119940,12.5,18.35,926,834,2294,2068
"2023-08-18 04:04:00",119941,12.5,18.35,926,834,2294,2068
"2023-08-18 04:05:00",119942,12.49,18.35,926,833,2294,2066
"2023-08-18 04:06:00",119943,12.5,18.36,928,834,2299,2068
"2023-08-18 04:07:00",119944,12.5,18.36,929,834,2301,2068
"2023-08-18 04:08:00",119945,12.5,18.37,927,834,2296,2068
"2023-08-18 04:09:00",119946,12.5,18.37,928,835,2299,2071
"2023-08-18 04:10:00",119947,12.49,18.38,926,837,2294,2076
"2023-08-18 04:11:00",119948,12.48,18.38,928,839,2299,2081
"2023-08-18 04:12:00",119949,12.5,18.39,928,840,2299,2083
"2023-08-18 04:13:00",119950,12.5,18.39,928,842,2299,2088
"2023-08-18 04:14:00",119951,12.49,18.4,929,845,2301,2096
"2023-08-18 04:15:00",119952,12.48,18.4,931,844,2306,2093
"2023-08-18 04:16:00",119953,12.5,18.41,931,845,2306,2096
"2023-08-18 04:17:00",119954,12.5,18.41,932,848,2309,2103
"2023-08-18 04:18:00",119955,12.5,18.42,932,847,2309,2101
"2023-08-18 04:19:00",119956,12.5,18.42,930,848,2304,2103
"2023-08-18 04:20:00",119957,12.49,18.43,930,846,2304,2098
"2023-08-18 04:21:00",119958,12.49,18.43,930,847,2304,2101
"2023-08-18 04:22:00",119959,12.5,18.44,934,855,2314,2121
"2023-08-18 04:23:00",119960,12.5,18.44,935,854,2316,2118
"2023-08-18 04:24:00",119961,12.5,18.45,933,854,2311,2118
"2023-08-18 04:25:00",119962,12.5,18.45,934,856,2314,2123
"2023-08-18 04:26:00",119963,12.49,18.46,933,855,2311,2121
"2023-08-18 04:27:00",119964,12.49,18.46,936,858,2319,2126
"2023-08-18 04:28:00",119965,12.49,18.47,936,858,2319,2128
"2023-08-18 04:29:00",119966,12.49,18.48,939,858,2326,2128
"2023-08-18 04:30:00",119967,12.49,18.48,934,860,2314,2133
"2023-08-18 04:31:00",119968,12.49,18.49,940,859,2326,2131
"2023-08-18 04:32:00",119969,12.49,18.49,938,865,2324,2146
"2023-08-18 04:33:00",119970,12.5,18.5,939,866,2326,2148
"2023-08-18 04:34:00",119971,12.49,18.5,940,865,2329,2146
"2023-08-18 04:35:00",119972,12.5,18.51,941,863,2331,2141
"2023-08-18 04:36:00",119973,12.5,18.52,941,865,2331,2146
"2023-08-18 04:37:00",119974,12.49,18.52,941,867,2331,2151
"2023-08-18 04:38:00",119975,12.5,18.53,932,869,2311,2156
"2023-08-18 04:39:00",119976,12.48,18.53,939,868,2326,2153
"2023-08-18 04:40:00",119977,12.48,18.54,940,870,2329,2158
"2023-08-18 04:41:00",119978,12.48,18.55,942,871,2334,2161
"2023-08-18 04:42:00",119979,12.49,18.55,945,870,2341,2158
"2023-08-18 04:43:00",119980,12.5,18.56,944,875,2339,2171
"2023-08-18 04:44:00",119981,12.5,18.56,947,872,2346,2163
"2023-08-18 04:45:00",119982,12.47,18.57,946,871,2344,2161
"2023-08-18 04:46:00",119983,12.5,18.58,945,874,2341,2168
"2023-08-18 04:47:00",119984,12.5,18.58,945,878,2341,2178
"2023-08-18 04:48:00",119985,12.5,18.59,945,874,2341,2166
"2023-08-18 04:49:00",119986,12.48,18.59,945,877,2341,2176
"2023-08-18 04:50:00",119987,12.5,18.6,944,878,2339,2178
"2023-08-18 04:51:00",119988,12.49,18.61,944,879,2339,2181
"2023-08-18 04:52:00",119989,12.5,18.61,947,879,2344,2181
"2023-08-18 04:53:00",119990,12.49,18.62,948,882,2349,2188
"2023-08-18 04:54:00",119991,12.5,18.62,948,882,2349,2188
"2023-08-18 04:55:00",119992,12.5,18.63,951,886,2356,2198
"2023-08-18 04:56:00",119993,12.48,18.63,951,885,2356,2196
"2023-08-18 04:57:00",119994,12.49,18.64,951,884,2356,2193
"2023-08-18 04:58:00",119995,12.49,18.64,953,885,2361,2196
"2023-08-18 04:59:00",119996,12.49,18.65,955,888,2366,2203
"2023-08-18 05:00:00",119997,12.49,18.66,954,888,2364,2203
"2023-08-18 05:01:00",119998,12.49,18.66,948,890,2349,2208
"2023-08-18 05:02:00",119999,12.5,18.67,953,892,2361,2213
"2023-08-18 05:03:00",120000,12.5,18.67,953,894,2361,2219
"2023-08-18 05:04:00",120001,12.5,18.68,958,895,2374,2218
"2023-08-18 05:05:00",120002,12.5,18.68,956,894,2369,2218
"2023-08-18 05:06:00",120003,12.49,18.69,956,893,2369,2216
"2023-08-18 05:07:00",120004,12.49,18.69,956,893,2369,2216
"2023-08-18 05:08:00",120005,12.49,18.7,956,893,2369,2216
"2023-08-18 05:09:00",120006,12.5,18.7,957,892,2371,2213
"2023-08-18 05:10:00",120007,12.5,18.71,958,898,2374,2228
"2023-08-18 05:11:00",120008,12.5,18.71,959,900,2376,2233
"2023-08-18 05:12:00",120009,12.5,18.72,957,899,2371,2231
"2023-08-18 05:13:00",120010,12.5,18.72,957,899,2371,2231
"2023-08-18 05:14:00",120011,12.5,18.73,958,901,2374,2236
"2023-08-18 05:15:00",120012,12.49,18.73,959,900,2376,2233
"2023-08-18 05:16:00",120013,12.49,18.74,960,900,2379,2233
"2023-08-18 05:17:00",120014,12.5,18.74,960,903,2379,2241
"2023-08-18 05:18:00",120015,12.49,18.75,965,904,2391,2243
"2023-08-18 05:19:00",120016,12.49,18.75,965,906,2391,2248
"2023-08-18 05:20:00",120017,12.47,18.76,965,906,2391,2248
"2023-08-18 05:21:00",120018,12.49,18.76,964,908,2389,2253
"2023-08-18 05:22:00",120019,12.48,18.76,964,908,2389,2253
"2023-08-18 05:23:00",120020,12.49,18.77,964,908,2389,2253
"2023-08-18 05:24:00",120021,12.49,18.77,962,911,2384,2261
"2023-08-18 05:25:00",120022,12.49,18.78,966,912,2394,2263
"2023-08-18 05:26:00",120023,12.49,18.78,965,912,2391,2263
"2023-08-18 05:27:00",120024,12.49,18.79,962,913,2384,2266
"2023-08-18 05:28:00",120025,12.49,18.79,965,915,2391,2271
"2023-08-18 05:29:00",120026,12.5,18.8,964,916,2386,2273
"2023-08-18 05:30:00",120027,12.5,18.8,966,917,2394,2276
"2023-08-18 05:31:00",120028,12.48,18.81,967,919,2396,2281
"2023-08-18 05:32:00",120029,12.5,18.81,966,921,2394,2286
"2023-08-18 05:33:00",120030,12.5,18.82,964,923,2389,2291
"2023-08-18 05:34:00",120031,12.49,18.82,964,923,2389,2291
"2023-08-18 05:35:00",120032,12.49,18.82,962,924,2384,2294
"2023-08-18 05:36:00",120033,12.49,18.83,962,930,2384,2309
"2023-08-18 05:37:00",120034,12.5,18.83,965,932,2391,2311
"2023-08-18 05:38:00",120035,12.5,18.84,965,930,2391,2308
"2023-08-18 05:39:00",120036,12.49,18.84,964,932,2389,2311
"2023-08-18 05:40:00",120037,12.49,18.85,967,932,2396,2311
"2023-08-18 05:41:00",120038,12.5,18.85,969,934,2401,2316
"2023-08-18 05:42:00",120039,12.5,18.85,971,932,2406,2311
"2023-08-18 05:43:00",120040,12.5,18.86,970,933,2404,2314
"2023-08-18 05:44:00",120041,12.5,18.86,971,934,2406,2316
"2023-08-18 05:45:00",120042,12.49,18.87,969,936,2401,2321
"2023-08-18 05:46:00",120043,12.49,18.87,970,934,2404,2316
"2023-08-18 05:47:00",120044,12.49,18.87,971,935,2406,2318
"2023-08-18 05:48:00",120045,12.5,18.88,972,936,2409,2321
"2023-08-18 05:49:00",120046,12.49,18.88,971,935,2406,2318
"2023-08-18 05:50:00",120047,12.48,18.88,971,936,2406,2321
"2023-08-18 05:51:00",120048,12.5,18.89,970,938,2404,2326
"2023-08-18 05:52:00",120049,12.48,18.89,970,940,2404,2331
"2023-08-18 05:53:00",120050,12.5,18.89,971,939,2406,2328
"2023-08-18 05:54:00",120051,12.49,18.9,971,941,2406,2334
"2023-08-18 05:55:00",120052,12.5,18.9,971,942,2406,2336
"2023-08-18 05:56:00",120053,12.49,18.9,971,944,2406,2341
"2023-08-18 05:57:00",120054,12.49,18.91,972,949,2409,2353
"2023-08-18 05:58:00",120055,12.48,18.91,972,951,2409,2359
"2023-08-18 05:59:00",120056,12.5,18.91,973,950,2411,2356
"2023-08-18 06:00:00",120057,12.5,18.91,973,951,2411,2359
"2023-08-18 06:01:00",120058,12.5,18.92,973,951,2411,2359
"2023-08-18 06:02:00",120059,12.5,18.92,975,953,2416,2363
"2023-08-18 06:03:00",120060,12.5,18.92,975,950,2416,2356
"2023-08-18 06:04:00",120061,12.49,18.92,975,950,2416,2356
"2023-08-18 06:05:00",120062,12.49,18.93,976,951,2419,2359
"2023-08-18 06:06:00",120063,12.5,18.93,983,951,2436,2359
"2023-08-18 06:07:00",120064,12.49,18.93,982,959,2434,2378
"2023-08-18 06:08:00",120065,12.48,18.93,981,959,2431,2378
"2023-08-18 06:09:00",120066,12.5,18.93,980,959,2429,2378
"2023-08-18 06:10:00",120067,12.5,18.94,981,959,2431,2378
"2023-08-18 06:11:00",120068,12.48,18.94,981,958,2431,2376
"2023-08-18 06:12:00",120069,12.49,18.94,979,956,2426,2371
"2023-08-18 06:13:00",120070,12.5,18.94,975,956,2416,2368
"2023-08-18 06:14:00",120071,12.5,18.94,976,956,2419,2371
"2023-08-18 06:15:00",120072,12.5,18.95,979,958,2426,2376
